dateUnix,dateIso,kgPrice,quantity
1498687200,28-06-17,10.9,9000
1498687200,28-06-17,11.3477,2000
1498687200,28-06-17,12.29694,2000
1498687200,28-06-17,9.848,10000
1498773600,29-06-17,10.29758005,1500
1498773600,29-06-17,16.19597008,1000
1498773600,29-06-17,9.89768,1000
1498773600,29-06-17,10.74750336,3000
1498773600,29-06-17,11.94724,9000
1498773600,29-06-17,9.763779528,16750
1498773600,29-06-17,40.34056,500
1498773600,29-06-17,11.94724,9000
1498773600,29-06-17,11.64698,1000
1498773600,29-06-17,10.74750336,3000
1498773600,29-06-17,9.763779528,16750
1498773600,29-06-17,11.94724,9000
1498773600,29-06-17,11.64697504,2000
1498773600,29-06-17,9.763779528,16750
1498773600,29-06-17,11.94724,9000
1498773600,29-06-17,11.94724,9000
1498773600,29-06-17,11.64697504,2000
1498773600,29-06-17,9.89767504,2000
1498860000,30-06-17,11.64697504,2000
1498860000,30-06-17,16.31875018,440
1498860000,30-06-17,16.31875197,40
1498860000,30-06-17,10.95,9000
1498860000,30-06-17,12.29694,2000
1498860000,30-06-17,13.01355961,2000
1498860000,30-06-17,16.31875,1120
1499032800,2/7/2017,12.29694,2000
1499032800,2/7/2017,12.29694,2000
1499032800,2/7/2017,11.279,1000
1499032800,2/7/2017,11.93133333,3000
1499032800,2/7/2017,10.552,5000
1499119200,3/7/2017,10.90833333,3000
1499119200,3/7/2017,19.8619341,2000
1499119200,3/7/2017,60.6,10
1499119200,3/7/2017,18.1835958,150
1499119200,3/7/2017,15.78372704,750
1499119200,3/7/2017,13.81133858,300
1499119200,3/7/2017,11.33858268,300
1499205600,4/7/2017,18.1835958,150
1499205600,4/7/2017,11.14735504,2000
1499205600,4/7/2017,9.897676032,2500
1499205600,4/7/2017,9.897676,5000
1499205600,4/7/2017,10.90833333,3000
1499205600,4/7/2017,9.897676032,2500
1499205600,4/7/2017,9.897676032,2500
1499205600,4/7/2017,19.8,975
1499205600,4/7/2017,19.8,975
1499205600,4/7/2017,15.78372704,750
1499292000,5/7/2017,11.11825259,3000
1499378400,6/7/2017,10.93746998,2000
1499378400,6/7/2017,10.477562,5000
1499378400,6/7/2017,10.61346154,20000
1499378400,6/7/2017,11.9864,1500
1499378400,6/7/2017,10.477562,5000
1499637600,9/7/2017,10.84746802,2500
1499637600,9/7/2017,12.74671358,900
1499637600,9/7/2017,15.089914,1000
1499637600,9/7/2017,11.19704071,3000
1499637600,9/7/2017,12.23515604,350
1499637600,9/7/2017,12.23515604,350
1499637600,9/7/2017,15.089914,1000
1499637600,9/7/2017,11.19704071,3000
1499637600,9/7/2017,17.19597498,2000
1499637600,9/7/2017,19,1000
1499724000,10/7/2017,12.30000022,700
1499724000,10/7/2017,20.6864738,500
1499724000,10/7/2017,11.19704071,3000
1499724000,10/7/2017,11.19704071,3000
1499724000,10/7/2017,11.19704071,3000
1499724000,10/7/2017,12.3,100
1499724000,10/7/2017,16.32720876,2000
1499724000,10/7/2017,17.80114673,150
1499724000,10/7/2017,11.19704071,3000
1499724000,10/7/2017,11.80609851,1000
1499810400,11/7/2017,12.81705629,3000
1499810400,11/7/2017,13,1000
1499810400,11/7/2017,12.86246146,2000
1499810400,11/7/2017,9.937700027,3000
1499810400,11/7/2017,9.937700027,3000
1499896800,12/7/2017,11.33770008,1000
1499896800,12/7/2017,11.33805385,13000
1499896800,12/7/2017,11.33770003,3000
1499896800,12/7/2017,9.838,8000
1499896800,12/7/2017,11.19704071,3000
1499896800,12/7/2017,12.4415,2000
1499896800,12/7/2017,11.59092791,1000
1499896800,12/7/2017,10.1,8000
1499896800,12/7/2017,10.1,12000
1499896800,12/7/2017,10.49999998,7800
1499896800,12/7/2017,11.375,2800
1499896800,12/7/2017,11.75000031,500
1499896800,12/7/2017,11.19704071,3000
1499896800,12/7/2017,12.30000157,200
1499983200,13-07-17,11.33698202,1000
1499983200,13-07-17,15.49586005,1000
1499983200,13-07-17,10.7418,5000
1499983200,13-07-17,9.47729226,1000
1499983200,13-07-17,10.61346154,20000
1499983200,13-07-17,14.09929633,500
1499983200,13-07-17,10.4,5000
1499983200,13-07-17,11.55,2000
1499983200,13-07-17,11.19704071,3000
1499983200,13-07-17,11.19704071,3000
1499983200,13-07-17,11.19704071,3000
1499983200,13-07-17,11.99700016,500
1499983200,13-07-17,11.19704071,3000
1500069600,14-07-17,11.25,5000
1500242400,16-07-17,11.19704071,3000
1500242400,16-07-17,11.19704071,3000
1500242400,16-07-17,11.06932967,1850
1500242400,16-07-17,13.84646998,2000
1500242400,16-07-17,11.19704071,3000
1500242400,16-07-17,16.99464582,25
1500328800,17-07-17,13.75,500
1500328800,17-07-17,14.79653375,150
1500328800,17-07-17,10.77333333,3000
1500328800,17-07-17,14.90655292,850
1500328800,17-07-17,16.4162,1000
1500415200,18-07-17,13.34646998,2000
1500415200,18-07-17,13.39667005,1000
1500415200,18-07-17,11.19704071,3000
1500415200,18-07-17,11.19704071,3000
1500415200,18-07-17,12.25,500
1500501600,19-07-17,10.76317272,10000
1500501600,19-07-17,15.60567323,1000
1500501600,19-07-17,9.544454173,1000
1500501600,19-07-17,11.377415,4000
1500588000,20-07-17,9.838,8000
1500588000,20-07-17,11.19704336,3000
1500588000,20-07-17,10.89747003,3000
1500588000,20-07-17,11.3377,3000
1500588000,20-07-17,11.21555556,4500
1500588000,20-07-17,16.2962,1000
1500588000,20-07-17,11.19704336,3000
1500674400,21-07-17,11.438,2000
1500674400,21-07-17,11.713,2000
1500847200,23-07-17,11.94333333,3000
1500847200,23-07-17,12.29694,2000
1500847200,23-07-17,12.2955,2000
1500847200,23-07-17,10.25,3000
1500933600,24-07-17,11.19704336,3000
1500933600,24-07-17,11.19704336,3000
1500933600,24-07-17,11.009,2000
1500933600,24-07-17,11.19566667,3000
1500933600,24-07-17,12.698256,2500
1500933600,24-07-17,10.8378,10000
1500933600,24-07-17,16.9592126,25
1501020000,25-07-17,10.94733333,3000
1501020000,25-07-17,12.38000122,900
1501020000,25-07-17,9.8977,5000
1501020000,25-07-17,10.0495,10000
1501020000,25-07-17,13.33229677,2000
1501020000,25-07-17,11.19704336,3000
1501020000,25-07-17,11.197,3000
1501020000,25-07-17,9.9277,3000
1501020000,25-07-17,10.4,3000
1501106400,26-07-17,12.344,1000
1501106400,26-07-17,12.44094488,5
1501106400,26-07-17,16.41620007,1150
1501106400,26-07-17,10.99741333,3000
1501106400,26-07-17,10.28000166,2000
1501106400,26-07-17,11.79726154,650
1501192800,27-07-17,12.29694,2000
1501192800,27-07-17,12.29694,2000
1501192800,27-07-17,11.97724,5000
1501192800,27-07-17,27.9931,200
1501192800,27-07-17,47.98846719,150
1501192800,27-07-17,10.34721504,2000
1501192800,27-07-17,12.14697504,2000
1501192800,27-07-17,13.84646667,300
1501192800,27-07-17,11.847,2000
1501192800,27-07-17,11.59646596,1700
1501192800,27-07-17,11.19704336,3000
1501192800,27-07-17,9.838,6000
1501192800,27-07-17,9.838,4000
1501192800,27-07-17,11.847,2000
1501192800,27-07-17,12.29694,1000
1501192800,27-07-17,12.14697504,2000
1501279200,28-07-17,12.951,2000
1501279200,28-07-17,11.59646596,1700
1501279200,28-07-17,11.59646596,1700
1501452000,30-07-17,9.89768,1000
1501452000,30-07-17,10.76145512,100
1501452000,30-07-17,10.757505,8000
1501452000,30-07-17,10.31015189,2000
1501452000,30-07-17,9.897677143,7000
1501452000,30-07-17,9.897677143,7000
1501452000,30-07-17,14.43055118,1000
1501452000,30-07-17,11,6915
1501452000,30-07-17,9.769618163,3000
1501452000,30-07-17,9.89768,1000
1501452000,30-07-17,10.78969622,1000
1501452000,30-07-17,10.75750336,3000
1501452000,30-07-17,13.34689504,2000
1501452000,30-07-17,13.72696288,700
1501452000,30-07-17,13.34689504,2000
1501538400,31-07-17,12.29694,2000
1501538400,31-07-17,12.29694,2000
1501538400,31-07-17,11.19704336,3000
1501538400,31-07-17,12.29694,2000
1501538400,31-07-17,12,2000
1501538400,31-07-17,10.24760835,6000
1501538400,31-07-17,11.19704336,3000
1501538400,31-07-17,10.4,2500
1501538400,31-07-17,13.82842205,200
1501538400,31-07-17,12.8624615,2000
1501624800,1/8/2017,11,6915
1501624800,1/8/2017,10.39756336,3000
1501711200,2/8/2017,9.673826572,3025
1501711200,2/8/2017,10.35600642,1325
1501711200,2/8/2017,11.96952267,1000
1501711200,2/8/2017,11.69192415,4000
1501797600,3/8/2017,15.29,5000
1501797600,3/8/2017,10.61360573,40000
1501884000,4/8/2017,12.13663294,2000
1501884000,4/8/2017,10.28177184,2000
1501884000,4/8/2017,10.90000064,1000
1501884000,4/8/2017,11.19699735,3000
1501884000,4/8/2017,11.53655529,2000
1502056800,6/8/2017,11.55,2000
1502056800,6/8/2017,9.9277,4000
1502056800,6/8/2017,11.55,2000
1502143200,7/8/2017,12.5,1000
1502143200,7/8/2017,44.38976006,1000
1502143200,7/8/2017,10.34751668,3000
1502143200,7/8/2017,11.19704068,3000
1502143200,7/8/2017,12.28659793,2000
1502143200,7/8/2017,44.38976006,1000
1502143200,7/8/2017,15.9700008,200
1502229600,8/8/2017,11.19704068,3000
1502229600,8/8/2017,9.247410025,2000
1502229600,8/8/2017,11.83,2000
1502316000,9/8/2017,9.864757359,9700
1502316000,9/8/2017,13.707,2000
1502316000,9/8/2017,9.864757359,10000
1502402400,10/8/2017,13.4400008,1000
1502402400,10/8/2017,10.72,9000
1502402400,10/8/2017,50.0079554,0.01
1502575200,12/8/2017,12.80000095,1000
1502661600,13-08-17,11.13766667,3000
1502661600,13-08-17,15.24204455,2000
1502834400,15-08-17,11.19704068,3000
1502834400,15-08-17,11.55925951,1000
1502834400,15-08-17,20.14178362,500
1502834400,15-08-17,11.25,3000
1502834400,15-08-17,11.19704068,3000
1502834400,15-08-17,12,2000
1502834400,15-08-17,12.79999952,1000
1502834400,15-08-17,11.55,2000
1502834400,15-08-17,11.55,2000
1502834400,15-08-17,12.59635068,3000
1502834400,15-08-17,12.59635068,3000
1502834400,15-08-17,15.1484138,20000
1502834400,15-08-17,11.19704068,3000
1502834400,15-08-17,12.59635068,3000
1502834400,15-08-17,14.98249801,1000
1502834400,15-08-17,12.59635068,3000
1502834400,15-08-17,12.59635068,3000
1502920800,16-08-17,10.43042553,2000
1502920800,16-08-17,11.88652483,2000
1502920800,16-08-17,11.12380615,3000
1502920800,16-08-17,17.74310481,200
1502920800,16-08-17,17.74310481,200
1502920800,16-08-17,17.74310481,200
1502920800,16-08-17,24.53244024,75
1502920800,16-08-17,30.02095165,10
1503007200,17-08-17,11.3377,4000
1503007200,17-08-17,11.14999996,4000
1503007200,17-08-17,11.3377,4000
1503007200,17-08-17,12.95000004,4000
1503007200,17-08-17,10.822,1000
1503093600,18-08-17,18.49091463,300
1503093600,18-08-17,17.49140537,1700
1503093600,18-08-17,13.248,1500
1503093600,18-08-17,13.75,500
1503093600,18-08-17,12.401,1000
1503266400,20-08-17,12.59635072,3000
1503266400,20-08-17,10.8,3000
1503266400,20-08-17,14.89655004,1000
1503266400,20-08-17,12.62708358,3000
1503266400,20-08-17,10.8,3000
1503266400,20-08-17,10.89999858,1000
1503266400,20-08-17,16.2962,1000
1503266400,20-08-17,12.59635072,3000
1503266400,20-08-17,10.84746799,2500
1503266400,20-08-17,10.822,1000
1503352800,21-08-17,12.926,2500
1503352800,21-08-17,12.59635072,3000
1503352800,21-08-17,11.55,2000
1503352800,21-08-17,11.21264355,3000
1503352800,21-08-17,11.21264355,3000
1503352800,21-08-17,12.59635072,3000
1503352800,21-08-17,14.146734,5000
1503439200,22-08-17,12.59635072,3000
1503439200,22-08-17,9.477292199,1000
1503439200,22-08-17,13.243,2000
1503439200,22-08-17,11.79251568,1000
1503439200,22-08-17,9.838,10000
1503439200,22-08-17,9.838,10000
1503439200,22-08-17,12.79680993,1000
1503439200,22-08-17,11.79251568,1000
1503439200,22-08-17,12.59635072,3000
1503439200,22-08-17,12.74677999,2000
1503525600,23-08-17,15.97951143,1000
1503525600,23-08-17,12.79680993,1000
1503525600,23-08-17,12.926,2500
1503525600,23-08-17,12.59635072,3000
1503612000,24-08-17,17.38442343,150
1503698400,25-08-17,12.59635072,3000
1503698400,25-08-17,12.59635072,3000
1503698400,25-08-17,12.59635072,3000
1503698400,25-08-17,11.71625,4000
1503698400,25-08-17,12.62708358,3000
1503698400,25-08-17,11.1622231,9000
1503698400,25-08-17,12.59635072,3000
1503698400,25-08-17,12.59635072,3000
1503871200,27-08-17,12.59635072,3000
1503871200,27-08-17,12.59635072,3000
1503871200,27-08-17,9.09628353,1000
1503871200,27-08-17,12.59635072,3000
1503871200,27-08-17,12.74670158,325
1503871200,27-08-17,13.34646998,2000
1503871200,27-08-17,12.59635072,3000
1503871200,27-08-17,10.687435,10000
1503957600,28-08-17,12.59635072,3000
1503957600,28-08-17,12.59635072,3000
1503957600,28-08-17,34.82663515,100
1503957600,28-08-17,9.838,12000
1503957600,28-08-17,11.3377,6000
1503957600,28-08-17,10.8378,2000
1503957600,28-08-17,12.59635072,3000
1503957600,28-08-17,14.97241923,50
1503957600,28-08-17,39.7,500
1503957600,28-08-17,13.34646998,2000
1503957600,28-08-17,12.59635072,3000
1504044000,29-08-17,9.897676647,3000
1504044000,29-08-17,11.84693002,2000
1504044000,29-08-17,18.99517006,1000
1504044000,29-08-17,14.24619212,1000
1504044000,29-08-17,11.33769972,8525
1504044000,29-08-17,9.42095587,2000
1504044000,29-08-17,14.24619212,1000
1504044000,29-08-17,15.02503336,3000
1504044000,29-08-17,18.99517006,1000
1504044000,29-08-17,13.75755556,9000
1504044000,29-08-17,13.34646998,2000
1504044000,29-08-17,18.99517494,400
1504044000,29-08-17,45.38954012,500
1504044000,29-08-17,45.38954012,500
1504044000,29-08-17,9.42095587,2000
1504044000,29-08-17,9.897677136,7000
1504044000,29-08-17,9.42095587,2000
1504044000,29-08-17,12.7965,2000
1504044000,29-08-17,10.4,3000
1504044000,29-08-17,10.24760833,6000
1504044000,29-08-17,11.678487,1000
1504044000,29-08-17,10.99743499,2000
1504130400,30-08-17,12.29694003,2000
1504130400,30-08-17,10.44957147,3000
1504130400,30-08-17,12.29694003,2000
1504130400,30-08-17,10.69750499,6000
1504130400,30-08-17,10.39714668,3000
1504130400,30-08-17,15.02503336,3000
1504130400,30-08-17,10.29728668,3000
1504130400,30-08-17,11.84693002,2000
1504130400,30-08-17,8.947713373,1500
1504130400,30-08-17,13.34646998,2000
1504130400,30-08-17,10.74566588,4000
1504216800,31-08-17,11.97606823,2000
1504216800,31-08-17,11.53780062,2000
1504216800,31-08-17,13.24711236,3000
1504216800,31-08-17,14.94655004,1000
1504216800,31-08-17,12.29694003,2000
1504216800,31-08-17,11.09741108,1800
1504216800,31-08-17,12.26766621,3000
1504216800,31-08-17,9.9377,2000
1504216800,31-08-17,11.84693002,2000
1504216800,31-08-17,10.39758335,3000
1504216800,31-08-17,11.53780062,2000
1504216800,31-08-17,11.09741108,1800
1504216800,31-08-17,12.29694003,2000
1504216800,31-08-17,11.84693002,2000
1504216800,31-08-17,13.60203893,3000
1504216800,31-08-17,11.09741108,1800
1504216800,31-08-17,11.53780062,2000
1504216800,31-08-17,12.29694003,2000
1504216800,31-08-17,10.99739992,400
1504216800,31-08-17,11.84693002,2000
1504216800,31-08-17,11.02,2000
1504216800,31-08-17,11.97606823,2000
1504216800,31-08-17,13.99000205,1000
1504216800,31-08-17,12.59635072,3000
1504216800,31-08-17,12.59635072,3000
1504216800,31-08-17,11.04741253,800
1504216800,31-08-17,12.81666667,1500
1504303200,1/9/2017,11.02,2000
1504476000,3/9/2017,12,6000
1504476000,3/9/2017,29.76884687,75
1504476000,3/9/2017,13.323,3000
1504476000,3/9/2017,14.94655004,1000
1504476000,3/9/2017,12,2000
1504476000,3/9/2017,16.20420279,600
1504562400,4/9/2017,19.75000008,950
1504562400,4/9/2017,12.59635072,3000
1504562400,4/9/2017,12.59635072,3000
1504562400,4/9/2017,19.23465088,950
1504562400,4/9/2017,14.28878382,600
1504562400,4/9/2017,10.89999858,1000
1504562400,4/9/2017,12.26766621,3000
1504562400,4/9/2017,10.89999858,1000
1504562400,4/9/2017,12.26766621,3000
1504648800,5/9/2017,37.77809298,5
1504648800,5/9/2017,11.9755,2000
1504648800,5/9/2017,20,2
1504735200,6/9/2017,17.25034965,2000
1504735200,6/9/2017,11.58652174,2000
1504735200,6/9/2017,19.05523383,1000
1504735200,6/9/2017,9.450745455,2000
1504735200,6/9/2017,19.05523383,1000
1504735200,6/9/2017,10.43002303,3000
1504735200,6/9/2017,12.63618108,3000
1504735200,6/9/2017,12.63618108,3000
1504735200,6/9/2017,11.88439067,2000
1504735200,6/9/2017,9.450745455,2000
1504735200,6/9/2017,11.88439067,2000
1504735200,6/9/2017,12.63618108,3000
1504735200,6/9/2017,12.63618108,3000
1504735200,6/9/2017,12.63618108,3000
1504735200,6/9/2017,19.05523874,400
1504735200,6/9/2017,12.33582364,2000
1504735200,6/9/2017,10.87206973,2000
1504735200,6/9/2017,12.33582364,2000
1504735200,6/9/2017,12.63618108,3000
1504735200,6/9/2017,12.63618108,3000
1504735200,6/9/2017,10.87206973,2000
1504735200,6/9/2017,11.88439067,2000
1504735200,6/9/2017,9.450745455,2000
1504735200,6/9/2017,12.63618108,3000
1504735200,6/9/2017,12.63618108,3000
1504735200,6/9/2017,11.58652174,2000
1504735200,6/9/2017,12.63618108,3000
1504821600,7/9/2017,10.43756332,3000
1504821600,7/9/2017,10.44756166,6000
1504908000,8/9/2017,14.9884058,1500
1504908000,8/9/2017,13.52859025,1500
1505080800,10/9/2017,12.86880664,500
1505080800,10/9/2017,11.94299613,2000
1505080800,10/9/2017,12.29694,2000
1505080800,10/9/2017,19.19,2500
1505080800,10/9/2017,12.29694008,1000
1505080800,10/9/2017,12.49689992,500
1505080800,10/9/2017,10.34751668,3000
1505080800,10/9/2017,10.34751668,3000
1505080800,10/9/2017,12.29694008,1000
1505080800,10/9/2017,14.31,3000
1505167200,11/9/2017,17.79588498,2000
1505167200,11/9/2017,10.9474346,2600
1505167200,11/9/2017,17.79588498,2000
1505167200,11/9/2017,14.31,3000
1505167200,11/9/2017,20,2
1505167200,11/9/2017,10.99741333,3000
1505167200,11/9/2017,12.58607404,3000
1505167200,11/9/2017,18.18181818,10
1505167200,11/9/2017,14.31,3000
1505253600,12/9/2017,12.44686667,600
1505253600,12/9/2017,24.93459816,75
1505253600,12/9/2017,17.44202899,300
1505253600,12/9/2017,12.44686245,800
1505253600,12/9/2017,19.75000008,950
1505253600,12/9/2017,17.79588498,2000
1505253600,12/9/2017,14.92714097,300
1505253600,12/9/2017,11.95155556,4500
1505253600,12/9/2017,12.58607404,3000
1505253600,12/9/2017,10.34750558,3600
1505253600,12/9/2017,12.58607404,3000
1505253600,12/9/2017,12.58607404,3000
1505253600,12/9/2017,12.58607404,3000
1505253600,12/9/2017,16.4326087,1000
1505253600,12/9/2017,12.96003953,1000
1505253600,12/9/2017,12.44686245,800
1505253600,12/9/2017,13.94999982,1800
1505253600,12/9/2017,12.58607404,3000
1505340000,13-09-17,23.63683794,50
1505340000,13-09-17,11.32395257,1000
1505340000,13-09-17,12.40474308,1000
1505340000,13-09-17,10.34721402,3000
1505340000,13-09-17,14.9962,1000
1505340000,13-09-17,37.8,5
1505340000,13-09-17,10.43756332,3000
1505340000,13-09-17,11.32395257,1000
1505340000,13-09-17,14.48537549,5
1505340000,13-09-17,14.99620498,2000
1505340000,13-09-17,12.40474308,1000
1505340000,13-09-17,12.09712502,4000
1505426400,14-09-17,14.51999779,500
1505426400,14-09-17,11.3377,2000
1505426400,14-09-17,11.3377,2000
1505426400,14-09-17,11.74724,2000
1505426400,14-09-17,9.93328063,2000
1505426400,14-09-17,10.29760669,3000
1505426400,14-09-17,9.838,6000
1505426400,14-09-17,11.55,2000
1505426400,14-09-17,11.9965502,400
1505426400,14-09-17,15.40000105,300
1505426400,14-09-17,11.33770003,3000
1505426400,14-09-17,11.74724,2000
1505426400,14-09-17,9.838,6000
1505685600,17-09-17,16.79608996,1000
1505685600,17-09-17,12.85,1000
1505685600,17-09-17,10.74748,3000
1505685600,17-09-17,10.39756016,500
1505685600,17-09-17,10.19756005,1500
1505685600,17-09-17,11.59647004,2000
1505772000,18-09-17,14.58188142,3000
1505772000,18-09-17,12.85,1000
1505772000,18-09-17,10.68743499,6000
1505772000,18-09-17,14.89713001,3000
1505772000,18-09-17,98.2,5
1505772000,18-09-17,20,2
1505772000,18-09-17,20,2
1505772000,18-09-17,12.59635072,3000
1505858400,19-09-17,12.85,1000
1505944800,20-09-17,11.51454835,2000
1505944800,20-09-17,9.733124018,6000
1505944800,20-09-17,11.44854788,3000
1505944800,20-09-17,11.25760636,4000
1505944800,20-09-17,12.20930189,2000
1505944800,20-09-17,12.65992935,1500
1505944800,20-09-17,13.10344396,1000
1505944800,20-09-17,10.72370487,6000
1505944800,20-09-17,13.54993085,2000
1505944800,20-09-17,13.40463108,1000
1506031200,21-09-17,12.61930141,1000
1506031200,21-09-17,9.4773,1000
1506031200,21-09-17,9.613713353,750
1506031200,21-09-17,12.50396452,500
1506031200,21-09-17,9.61371356,150
1506031200,21-09-17,11.49596429,1400
1506031200,21-09-17,9.613713439,2550
1506117600,22-09-17,12.87750069,1100
1506117600,22-09-17,12.87750045,3400
1506117600,22-09-17,24.9654631,500
1506117600,22-09-17,12.87750255,1500
1506117600,22-09-17,19.19591837,500
1506290400,24-09-17,9.89767504,2000
1506290400,24-09-17,9.797677513,4000
1506290400,24-09-17,11.01726844,250
1506290400,24-09-17,19.19591837,500
1506290400,24-09-17,18.65,500
1506290400,24-09-17,18.65,500
1506290400,24-09-17,13.303,2000
1506290400,24-09-17,9.89767504,2000
1506290400,24-09-17,21.69493999,4000
1506290400,24-09-17,10.34750554,3600
1506290400,24-09-17,12.29694003,2000
1506290400,24-09-17,14.544,1000
1506290400,24-09-17,12.29694003,2000
1506290400,24-09-17,11.95,1100
1506290400,24-09-17,9.797677513,4000
1506376800,25-09-17,12.69678006,1000
1506376800,25-09-17,14.29638995,1000
1506376800,25-09-17,12.29694003,2000
1506463200,26-09-17,10.39758006,1000
1506463200,26-09-17,10.39758006,1000
1506463200,26-09-17,13.36572114,1900
1506463200,26-09-17,12.29694003,2000
1506463200,26-09-17,14.80129827,100
1506463200,26-09-17,10.29728666,3000
1506549600,27-09-17,16.4262067,1500
1506549600,27-09-17,16.42620007,900
1506549600,27-09-17,16.42620007,900
1506549600,27-09-17,10.24760531,1900
1506549600,27-09-17,16.3962,500
1506549600,27-09-17,16.4262067,1500
1506549600,27-09-17,11.69691876,1600
1506636000,28-09-17,12.85,6400
1506636000,28-09-17,41,50
1506636000,28-09-17,12.50840979,20000
1506636000,28-09-17,12.84999909,6760
1506636000,28-09-17,24.9654631,500
1506636000,28-09-17,10.99719526,2100
1506722400,29-09-17,12.75,2700
1506722400,29-09-17,12.75,2300
1506895200,1/10/2017,14.4,1000
1506981600,2/10/2017,12.2000011,1000
1506981600,2/10/2017,52,300
1506981600,2/10/2017,15.4962,500
1506981600,2/10/2017,13.49682496,1200
1506981600,2/10/2017,12.29694003,2000
1506981600,2/10/2017,52,350
1506981600,2/10/2017,11.59647002,2000
1506981600,2/10/2017,21.44460503,2000
1506981600,2/10/2017,15.4962,500
1507154400,4/10/2017,11.48826034,2000
1507240800,5/10/2017,12.35,10000
1507240800,5/10/2017,13.09000001,6525
1507240800,5/10/2017,12.50833965,20000
1507240800,5/10/2017,10.75,10000
1507240800,5/10/2017,12.35,10000
1507327200,6/10/2017,13.45359205,2900
1507327200,6/10/2017,12.85,5440
1507327200,6/10/2017,12.50660964,1000
1507327200,6/10/2017,12.84129082,1000
1507327200,6/10/2017,12.84129082,1000
1507500000,8/10/2017,36,250
1507500000,8/10/2017,9.743073334,6500
1507500000,8/10/2017,21.4632675,2000
1507500000,8/10/2017,10.12264027,6500
1507500000,8/10/2017,10.74747999,3000
1507500000,8/10/2017,11.43079316,2000
1507586400,9/10/2017,12.85,5440
1507586400,9/10/2017,12.95,5500
1507586400,9/10/2017,10.45,9000
1507586400,9/10/2017,11.255,5000
1507586400,9/10/2017,12.35,6800
1507672800,10/10/2017,14.7,6000
1507672800,10/10/2017,11.5,1000
1507672800,10/10/2017,10.9,5000
1507672800,10/10/2017,11.69517885,1000
1507672800,10/10/2017,15.4962,500
1507672800,10/10/2017,21.99424961,40
1507759200,11/10/2017,11.8,2000
1507759200,11/10/2017,12.24999761,1500
1507845600,12/10/2017,10.4,3000
1508104800,15-10-17,14.05365475,200
1508104800,15-10-17,15.3,150
1508191200,16-10-17,20.95,1000
1508191200,16-10-17,20.95,1000
1508191200,16-10-17,20.95,1000
1508277600,17-10-17,12.46142314,3400
1508277600,17-10-17,12.47077147,1000
1508277600,17-10-17,11.72735822,3000
1508364000,18-10-17,12.94999595,500
1508709600,22-10-17,11.59646999,2000
1508709600,22-10-17,13.09,9000
1508709600,22-10-17,12.60136674,0.05
1508709600,22-10-17,12.25,2000
1508796000,23-10-17,12.90000055,2000
1508796000,23-10-17,12.94999875,500
1508796000,23-10-17,12.94999875,500
1508882400,24-10-17,17.72408418,50
1508882400,24-10-17,17.57942323,50
1508882400,24-10-17,13.25,1200
1509141600,27-10-17,12.47077163,250
1509318000,29-10-17,12.11,2000
1509318000,29-10-17,13.28137179,2000
1509404400,30-10-17,13.2805,2000
1509404400,30-10-17,17.3295921,1500
1509404400,30-10-17,16.48,500
1509404400,30-10-17,14.20327358,1500
1509404400,30-10-17,16.99766173,500
1509490800,31-10-17,10.69,16000
1509490800,31-10-17,10.69,16000
1509490800,31-10-17,10.69,16000
1509577200,1/11/2017,13.95,500
1509663600,2/11/2017,12.5,2000
1509663600,2/11/2017,12.50840979,20000
1509663600,2/11/2017,11.8295,2000
1509922800,5/11/2017,15.42765997,500
1510009200,6/11/2017,13.738,9000
1510095600,7/11/2017,14.7755887,3000
1510095600,7/11/2017,13.73626374,500
1510182000,8/11/2017,12.72283272,9000
1510182000,8/11/2017,11.5,5000
1510182000,8/11/2017,11.5,1000
1510268400,9/11/2017,13.69631083,1000
1510268400,9/11/2017,10.69,16000
1510527600,12/11/2017,13.36577708,1000
1510527600,12/11/2017,12.99058085,200
1510527600,12/11/2017,17.91860283,500
1510527600,12/11/2017,16.39348509,500
1510614000,13-11-17,8.438,2000
1510614000,13-11-17,12.35000047,3000
1510614000,13-11-17,13.47466667,1500
1510614000,13-11-17,8.438,2000
1510614000,13-11-17,8.438,2000
1510614000,13-11-17,8.438,2000
1510614000,13-11-17,12.00941915,2000
1510700400,14-11-17,11.9466248,3000
1510786800,15-11-17,12.83875969,1000
1510786800,15-11-17,9.814441705,2000
1510786800,15-11-17,9.814441705,2000
1510786800,15-11-17,10.61354258,3000
1510786800,15-11-17,11.45303287,2000
1510786800,15-11-17,12.01550387,1500
1510786800,15-11-17,10.61354258,3000
1510786800,15-11-17,10.61354093,2000
1510786800,15-11-17,10.61354093,2000
1510786800,15-11-17,13.20193178,100
1510786800,15-11-17,9.814441705,2000
1510786800,15-11-17,11.45303287,2000
1510873200,16-11-17,12.25,2000
1510873200,16-11-17,12.94999876,500
1510873200,16-11-17,12.5,16000
1510873200,16-11-17,12.25,2000
1510873200,16-11-17,14.39710594,300
1510873200,16-11-17,11.75,2000
1510873200,16-11-17,11.75,2000
1510959600,17-11-17,12.41199798,1000
1510959600,17-11-17,11.7002584,3000
1510959600,17-11-17,13.29386868,1000
1510959600,17-11-17,13.42584597,2000
1510959600,17-11-17,12.50830816,20000
1510959600,17-11-17,12.5,16000
1510959600,17-11-17,12.50830816,20000
1511218800,20-11-17,9.9377,2000
1511218800,20-11-17,9.9377,2000
1511218800,20-11-17,10.8,6000
1511218800,20-11-17,12.49690016,500
