2017-01-02,8.888,4741.52399739486
2017-01-03,8.888,12000.0
2017-01-04,7.5,2000.0
2017-01-05,7.962666666666666,-573.2562189139735
2017-01-06,8.425333333333333,4291.1080937399365
2017-01-07,8.888,12000.0
2017-01-08,8.344,8393.65008106923
2017-01-09,7.8,10000.0
2017-01-10,19.695,240.0
2017-01-11,16.328333333333333,-996.1745367235679
2017-01-12,12.961666666666666,4528.769907554601
2017-01-13,9.595,12500.0
2017-01-14,8.98,4623.622118202324
2017-01-15,8.365,759.1356927303536
2017-01-16,7.75,2000.0
2017-01-17,7.9,2250.0
2017-01-18,7.979196024690476,669.2872690817375
2017-01-19,8.058392049380952,32.25428424936142
2017-01-20,8.137588074071429,0.21635416288511947
2017-01-21,8.216784098761906,0.00019716932049510333
2017-01-22,8.295980123452383,2.4330620691705077e-08
2017-01-23,8.375176148142858,4.0635821143537496e-13
2017-01-24,8.454372172833335,1.192819566857727e-17
2017-01-25,8.533568197523811,4.870835908649547e-12
2017-01-26,8.612764222214286,2.9163711946594045e-07
2017-01-27,8.691960246904763,0.0023631600554288473
2017-01-28,8.77115627159524,2.5915196754582177
2017-01-29,8.850352296285717,384.6156219896455
2017-01-30,8.929548320976192,7725.211912060812
2017-01-31,9.008744345666669,21000.0
2017-02-01,8.489162897111113,7828.986174576007
2017-02-02,7.969581448555556,2483.526838503314
2017-02-03,7.45,6000.0
2017-02-04,7.491666666666666,3000.0
2017-02-05,14.858333508249999,441.9869628400034
2017-02-06,22.225000349833334,113.19239555226531
2017-02-07,29.59166719141667,1814.5653779058696
2017-02-08,36.958334033,3000.0
2017-02-09,19.695,360.0
2017-02-10,8.888,12000.0
2017-02-11,8.838666666666667,5186.007995670851
2017-02-12,8.789333333333333,263.5972595303844
2017-02-13,8.74,1.7810546172292083
2017-02-14,8.690666666666667,0.0016247229135508874
2017-02-15,8.641333333333334,2.0051694762724798e-07
2017-02-16,8.592,3.348997143542737e-12
2017-02-17,8.542666666666667,7.569843787957769e-18
2017-02-18,8.493333333333334,2.3156330728735035e-24
2017-02-19,8.443999999999999,1.0250544584983735e-31
2017-02-20,8.394666666666666,1.6038108905486432e-25
2017-02-21,8.345333333333333,5.242885663363464e-19
2017-02-22,8.296,2.31952283024357e-13
2017-02-23,8.246666666666666,1.3887943864964021e-08
2017-02-24,8.197333333333333,0.00011253517471925911
2017-02-25,8.148,0.12340980408667956
2017-02-26,8.098666666666666,18.315638888734178
2017-02-27,8.049333333333333,367.87944117144235
2017-02-28,8.0,1000.0
2017-03-01,8.0,367.87944117144235
2017-03-02,8.0,18.315638888734178
2017-03-03,8.0,0.12340980408667956
2017-03-04,8.0,0.00011253517471925911
2017-03-05,8.0,1.3887943864964021e-08
2017-03-06,8.0,2.31952283024357e-13
2017-03-07,8.0,5.242885663363464e-19
2017-03-08,8.0,1.6038108905486379e-25
2017-03-09,8.0,6.639677199580735e-33
2017-03-10,8.0,3.720075976020836e-41
2017-03-11,8.0,2.820770088460135e-50
2017-03-12,8.0,5.789280623296601e-60
2017-03-13,8.0,2.820770088460135e-50
2017-03-14,8.0,3.720075976020836e-41
2017-03-15,8.0,6.639677199580735e-33
2017-03-16,8.0,1.6038108905486379e-25
2017-03-17,8.0,5.242885663363464e-19
2017-03-18,8.0,2.31952283024357e-13
