2017-01-02,31.73271318,6.0546018954010865e-37
2017-01-03,31.73271318,1.645811431082244e-36
2017-01-04,31.73271318,4.47377930618104e-36
2017-01-05,31.73271318,1.2160992992528045e-35
2017-01-06,31.73271318,3.305700626760679e-35
2017-01-07,31.73271318,8.985825944049248e-35
2017-01-08,31.73271318,2.442600737740493e-34
2017-01-09,31.73271318,6.63967719958063e-34
2017-01-10,31.73271318,1.8048513878453866e-33
2017-01-11,31.73271318,4.906094730649211e-33
2017-01-12,31.73271318,1.3336148155022402e-32
2017-01-13,31.73271318,3.625140919143507e-32
2017-01-14,31.73271318,9.854154686111131e-32
2017-01-15,31.73271318,2.678636961808044e-31
2017-01-16,31.73271318,7.281290178321561e-31
2017-01-17,31.73271318,1.9792598779468816e-30
2017-01-18,31.73271318,5.3801861600210606e-30
2017-01-19,31.73271318,1.462486227251207e-29
2017-01-20,31.73271318,3.975449735908582e-29
2017-01-21,31.73271318,1.0806392777072605e-28
2017-01-22,31.73271318,2.9374821117107593e-28
2017-01-23,31.73271318,7.984904245686858e-28
2017-01-24,31.73271318,2.170522011303603e-27
2017-01-25,31.73271318,5.900090541596957e-27
2017-01-26,31.73271318,1.6038108905486106e-26
2017-01-27,31.73271318,4.359610000063012e-26
2017-01-28,31.73271318,1.1850648642339641e-25
2017-01-29,31.73271318,3.2213402859924767e-25
2017-01-30,31.73271318,8.756510762696431e-25
2017-01-31,31.73271318,2.3802664086943775e-24
2017-02-01,31.73271318,6.470234925645398e-24
2017-02-02,31.73271318,1.758792202424293e-23
2017-02-03,31.73271318,4.780892883885419e-23
2017-02-04,31.73271318,1.299581425007489e-22
2017-02-05,31.73271318,3.5326285722007726e-22
2017-02-06,31.73271318,9.602680054508579e-22
2017-02-07,31.73271318,2.610279069667684e-21
2017-02-08,31.73271318,7.095474162284647e-21
2017-02-09,31.73271318,1.9287498479639027e-20
2017-02-10,31.73271318,5.242885663363417e-20
2017-02-11,31.73271318,1.4251640827409192e-19
2017-02-12,31.73271318,3.8739976286871403e-19
2017-02-13,31.73271318,1.0530617357553697e-18
2017-02-14,31.73271318,2.86251858054936e-18
2017-02-15,31.73271318,7.781132241133717e-18
2017-02-16,31.73271318,2.1151310375910606e-17
2017-02-17,31.73271318,5.749522264293512e-17
2017-02-18,31.73271318,1.5628821893349742e-16
2017-02-19,31.73271318,4.2483542552915513e-16
2017-02-20,31.73271318,1.1548224173015688e-15
2017-02-21,31.73271318,3.1391327920480045e-15
2017-02-22,31.73271318,8.533047625744e-15
2017-02-23,31.73271318,2.319522830243553e-14
2017-02-24,31.73271318,6.305116760146951e-14
2017-02-25,31.73271318,1.7139084315420026e-13
2017-02-26,31.73271318,4.65888614510337e-13
2017-02-27,31.73271318,1.2664165549094098e-12
2017-02-28,31.73271318,3.442477108469958e-12
2017-03-01,31.73271318,9.357622968840122e-12
2017-03-02,31.73271318,2.5436656473769082e-11
2017-03-03,31.73271318,6.91440010694017e-11
2017-03-04,31.73271318,1.8795288165390735e-10
2017-03-05,31.73271318,5.109089028063303e-10
2017-03-06,31.73271318,1.388794386496398e-09
2017-03-07,31.73271318,3.775134544279086e-09
2017-03-08,31.73271318,1.0261879631701858e-08
2017-03-09,31.73271318,2.7894680928689193e-08
2017-03-10,31.73271318,7.582560427911896e-08
2017-03-11,31.73271318,2.061153622438556e-07
2017-03-12,31.73271318,5.602796437537269e-07
2017-03-13,31.73271318,1.5229979744712647e-06
2017-03-14,31.73271318,4.139937718785175e-06
2017-03-15,31.73271318,1.1253517471925912e-05
2017-03-16,31.73271318,3.0590232050181435e-05
2017-03-17,31.73271318,8.315287191029978e-05
2017-03-18,31.73271318,0.00022603294069567048
2017-03-19,31.73271318,0.0006144212352376366
2017-03-20,31.73271318,0.0016701700756285216
2017-03-21,31.73271318,0.004539992866255484
2017-03-22,31.73271318,0.012340977195488973
2017-03-23,31.73271318,0.033546178772605836
2017-03-24,31.73271318,0.09118624797370078
2017-03-25,31.73271318,0.24783557247290555
2017-03-26,31.73271318,0.6730966528906003
2017-03-27,31.73271318,1.8211074420369973
2017-03-28,31.73271318,4.84834083296696
2017-03-29,31.73271318,12.219119654637709
2017-03-30,31.73271318,26.472659161255564
2017-03-31,31.73271318,40.02318085519556
2017-04-01,32.4904252686,26.09075604868472
2017-04-02,33.2481373572,11.926244559447596
2017-04-03,34.0058494458,4.708649716640587
2017-04-04,34.763561534400004,1.7652428386443686
2017-04-05,35.521273623,0.6520794207999603
2017-04-06,36.2789857116,0.24006549956777332
2017-04-07,37.0366978002,0.08832521850709311
